Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:16:39:10.189,61,0.0200719591,0.0000000000,0.0000000000,0.0000000000,0.0432158038,0.2262162566,0.0000000000,0.0199848879,0.0000000000,0.0088629927,0.0000000000,0.0431504585,0.2267272472,0.0000000000,0.1130041331,0.0000000000,0.0000000000,0.0599974729,0.0000000000,0.0000000000,0.0000000000,0.0075369198,0.0000000000,0.6480644345,0.6491080523,0.0000000000,0.0000000000,0.1253234297,0.1274041682,0.1088360995,0.0790143013,0.0000000000,0.0000000000,0.0299449526,0.0549438149,0.0125073809,0.0112398062,0.5843110085,0.5945372581,0.2563608289,0.2448298335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2739135325,0.3068600893,0.1895628572,0.1832220107,0.0000000054,0.0000000000,0.0000000000,0.0000000000,-0.0051088408,-0.0171691999,0.0008144489,-0.0150054283,-0.0171740502,-0.0003930680
19:16:39:11.190,61,0.0207060128,0.0000000000,0.0000000000,0.0000000000,0.0446879268,0.2277416438,0.0000000000,0.0206119902,0.0000000000,0.0064032278,0.0000000000,0.0446457528,0.2283516824,0.0000000000,0.1127001271,0.0000000000,0.0000000000,0.0596126914,0.0000000000,0.0000000000,0.0000000000,0.0072695161,0.0000000000,0.6484912038,0.6494963765,0.0000000000,0.0000000000,0.1252796948,0.1275115013,0.1087589487,0.0788495466,0.0000000000,0.0000000000,0.0302003864,0.0551283993,0.0125160310,0.0112475725,0.5832554102,0.5938131809,0.2564398646,0.2448410988,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2755202055,0.3091242015,0.1895058602,0.1832142323,0.0000000047,0.0000000000,0.0000000000,0.0000000000,-0.0036828928,-0.0177611001,0.0007549145,-0.0133143775,-0.0177658647,-0.0005222827
19:16:39:12.192,61,0.0285982806,0.0000000000,0.0000000000,0.0000000000,0.0446215048,0.2371232659,0.0000000000,0.0285162386,0.0000000000,0.0052223783,0.0000000000,0.0445888937,0.2380679846,0.0000000000,0.1124691591,0.0000000000,0.0000000000,0.0590726808,0.0000000000,0.0000000000,0.0000000000,0.0070321583,0.0000000000,0.6486362219,0.6495916247,0.0000000000,0.0000000000,0.1251464486,0.1275065988,0.1087237895,0.0787548348,0.0000000000,0.0000000000,0.0305308215,0.0554167479,0.0125494171,0.0112753976,0.5823050141,0.5932292342,0.2566952407,0.2450081855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2774760425,0.3124826550,0.1895251572,0.1832480580,0.0000000048,0.0000000000,0.0000000000,0.0000000000,-0.0029989555,-0.0177371651,0.0007153564,-0.0125685036,-0.0177418776,-0.0005630285
19:16:39:13.193,61,0.0309961047,0.0000000000,0.0000000000,0.0000000000,0.0453460962,0.2425522357,0.0000000000,0.0309152510,0.0000000000,0.0035674244,0.0000000000,0.0453281403,0.2436507940,0.0000000000,0.1121240407,0.0000000000,0.0000000000,0.0585839599,0.0000000000,0.0000000000,0.0000000000,0.0068602809,0.0000000000,0.6485765576,0.6495080590,0.0000000000,0.0000000000,0.1249200106,0.1273993999,0.1086220816,0.0784880444,0.0000000000,0.0000000000,0.0308440905,0.0556888431,0.0125749614,0.0112899449,0.5811567307,0.5923476815,0.2568739057,0.2450660914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2789764404,0.3149690330,0.1893790364,0.1831477135,0.0000000042,0.0000000000,0.0000000000,0.0000000000,-0.0020398237,-0.0180293582,0.0006706292,-0.0115207694,-0.0180340558,-0.0006398440
19:16:39:14.195,61,0.0326319262,0.0000000000,0.0000000000,0.0000000000,0.0458660275,0.2459296137,0.0000000000,0.0325512737,0.0000000000,0.0020107329,0.0000000000,0.0458619371,0.2470887601,0.0000000000,0.1115282848,0.0000000000,0.0000000000,0.0580131561,0.0000000000,0.0000000000,0.0000000000,0.0066423570,0.0000000000,0.6477701068,0.6484835148,0.0000000000,0.0000000000,0.1244667321,0.1270643026,0.1083852872,0.0783081353,0.0000000000,0.0000000000,0.0310788862,0.0558217168,0.0125817060,0.0112932241,0.5767241120,0.5900084972,0.2564181089,0.2445375770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2807426751,0.3167545497,0.1888122112,0.1825898141,0.0000000037,0.0000000000,0.0000000000,0.0000000000,-0.0011377819,-0.0182399862,0.0006260015,-0.0105182491,-0.0182446577,-0.0007096885
19:16:39:15.196,61,0.0340168439,0.0000000000,0.0000000000,0.0000000000,0.0469044372,0.2491443902,0.0000000000,0.0339280181,0.0000000000,0.0013696431,0.0000000000,0.0469079874,0.2503354847,0.0000000000,0.1097440496,0.0000000000,0.0000000000,0.0565486960,0.0000000000,0.0000000000,0.0000000000,0.0064464477,0.0000000000,0.6444092393,0.6449915767,0.0000000000,0.0000000000,0.1238158867,0.1265524179,0.1077506319,0.0777243003,0.0000000000,0.0000000000,0.0314245187,0.0560190044,0.0125834504,0.0112843905,0.5674349666,0.5819693208,0.2538855076,0.2416388094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2819007039,0.3180309832,0.1882532835,0.1820421070,0.0000000029,0.0000000000,0.0000000000,0.0000000000,-0.0007657111,-0.0186553039,0.0006178456,-0.0100536868,-0.0186599791,-0.0007618181
19:16:39:16.198,61,0.0382076129,0.0000000000,0.0000000000,0.0000000000,0.0438825600,0.2511784434,0.0000000000,0.0381045863,0.0000000000,0.0008592748,0.0000000000,0.0438884273,0.2523798645,0.0000000000,0.1080379859,0.0000000000,0.0000000000,0.0536502488,0.0000000000,0.0000000000,0.0000000000,0.0062321331,0.0000000000,0.6374892592,0.6382196546,0.0000000000,0.0000000000,0.1231407002,0.1260142922,0.1070179194,0.0770805702,0.0000000000,0.0000000000,0.0319373906,0.0563569292,0.0126088057,0.0112896254,0.5604606271,0.5760992765,0.2524928451,0.2402512580,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2829228938,0.3190932274,0.1880570501,0.1818938702,0.0000000017,0.0000000000,0.0000000000,0.0000000000,-0.0004722364,-0.0174539723,0.0005634034,-0.0094352588,-0.0174582601,-0.0007223736
19:16:39:17.200,61,0.0439711586,0.0000000000,0.0000000000,0.0000000000,0.0377369672,0.2521696687,0.0000000000,0.0438543074,0.0000000000,0.0005610118,0.0000000000,0.0377381705,0.2533668876,0.0000000000,0.1056032330,0.0001256319,0.0000000000,0.0504245386,0.0000000000,0.0000000000,0.0000000000,0.0059610656,0.0000000000,0.6326502562,0.6333392262,0.0000000000,0.0000000000,0.1224928349,0.1254980862,0.1062921509,0.0765972212,0.0000000000,0.0000000000,0.0325999260,0.0568091869,0.0126512470,0.0113190627,0.5531688929,0.5701122284,0.2514118552,0.2392081171,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2839416564,0.3199917078,0.1881013662,0.1819707304,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.0003036503,-0.0150078721,0.0004778731,-0.0089184642,-0.0150115974,-0.0005975876
19:16:39:18.202,61,0.0490407571,0.0000000000,0.0000000000,0.0000000000,0.0300161522,0.2524216175,0.0000000000,0.0489194840,0.0000000000,0.0013486657,0.0000000000,0.0300023109,0.2536050081,0.0000000000,0.1028454080,0.0001704909,0.0000000000,0.0477740802,0.0000000000,0.0000000000,0.0000000000,0.0056678858,0.0000000000,0.6280096769,0.6286805868,0.0000000000,0.0000000000,0.1218043715,0.1249475554,0.1052821204,0.0759774670,0.0000000000,0.0000000000,0.0331926234,0.0571880303,0.0127015263,0.0113669178,0.5487060547,0.5661846399,0.2504221797,0.2382901311,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2848187983,0.3206568658,0.1881771237,0.1821003407,0.0000000009,0.0000000000,0.0000000000,0.0000000000,-0.0007650182,-0.0119322576,0.0004057513,-0.0089896023,-0.0119352899,-0.0004006145
19:16:39:19.203,61,0.0730424300,0.0000000000,0.0000000000,0.0000000000,0.0137034943,0.2530309558,0.0000000000,0.0727331489,0.0000000000,0.0123329433,0.0000000000,0.0136027308,0.2541845143,0.0000000000,0.1007401273,0.0001659992,0.0000000000,0.0463571176,0.0000000000,0.0000000000,0.0000000000,0.0053193374,0.0000000000,0.6220175624,0.6225031018,0.0000000000,0.0000000000,0.1212554798,0.1245272532,0.1047445014,0.0757946149,0.0000000000,0.0000000000,0.0336482301,0.0574023835,0.0128106624,0.0114634335,0.5437961221,0.5623431802,0.2466123700,0.2353379279,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2866572440,0.3213881552,0.1878721118,0.1818108410,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0071410835,-0.0054202601,0.0004828881,-0.0144083947,-0.0054217540,0.0002475288
19:16:39:20.205,61,0.2376469374,0.0090084104,0.0000000000,0.0000000000,0.0000000000,0.3044722676,0.0000000000,0.2210952491,0.0088858567,0.0494194329,0.0000000000,0.0000000000,0.3050676882,0.0000000000,0.0995675772,0.0003777326,0.0000000000,0.0458606370,0.0000000000,0.0000000000,0.0000000000,0.0053539309,0.0000000000,0.5987458825,0.5848797560,0.0000000000,0.0000000000,0.1210827976,0.1240210533,0.1191605702,0.0869445205,0.0000000000,0.0000000000,0.0340340920,0.0576691963,0.0134975212,0.0118648773,0.5411685109,0.5603945851,0.2454464287,0.2340040058,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3431541324,0.3256426454,0.1827150285,0.1572062075,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0286931433,0.0443052538,-0.0015159402,-0.0357078202,0.0443109497,0.0029770436
19:16:39:21.206,61,0.4491124153,0.1330112666,0.0000000000,0.0000000000,0.0000000000,0.3250485659,0.0000000000,0.3210344315,0.1325465739,0.0749872848,0.0000000000,0.0000000000,0.3251841962,0.0000000000,0.0980518982,0.0000000000,0.0000000000,0.0455562435,0.0000000000,0.0000000000,0.0000000000,0.0053955629,0.0000000000,0.5857722759,0.5701835752,0.0000000000,0.0000000000,0.1204414368,0.1205896139,0.1221695393,0.0899333358,0.0000000000,0.0000000000,0.0338677987,0.0574493483,0.0141110336,0.0122600831,0.5319938660,0.5566135645,0.2432574630,0.2268631011,0.0000000000,0.0000000000,0.0229090936,0.0000000000,0.0000000000,0.0000000000,0.3580408096,0.3271310925,0.1506290138,0.1221040040,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0432836823,0.1200582385,-0.0072067990,-0.0510109514,0.1200737655,0.0044597625
19:16:39:22.208,61,0.5158076286,0.2100327611,0.0000000000,0.0000000000,0.0000000000,0.3336418569,0.0000000000,0.4374240041,0.2093688697,0.0747102574,0.0000000000,0.0000000000,0.3336451054,0.0000000000,0.0966994688,0.0000000000,0.0000000000,0.0451111756,0.0000000000,0.0000000000,0.0000000000,0.0049729082,0.0000000000,0.5801167488,0.5636370182,0.0000000000,0.0000000000,0.1121313348,0.1158668175,0.0904289633,0.0902588442,0.0000000000,0.0000000000,0.0321245305,0.0559254810,0.0144324489,0.0124871014,0.5266277790,0.5547010899,0.2363555431,0.2225580066,0.0000000000,0.0000000000,0.0327002332,0.0000000000,0.0000000000,0.0000000000,0.3519801795,0.3275791705,0.1258685291,0.1091470718,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0427606218,0.1671114564,-0.0106558912,-0.0515695103,0.1671321839,0.0053696083
19:16:39:23.209,61,0.5133867860,0.2088713646,0.0000000000,0.0000000000,0.0000000000,0.3374691308,0.0000000000,0.4321723282,0.2081889808,0.0766239166,0.0000000000,0.0000000000,0.3374167085,0.0000000000,0.0957830548,0.0000000000,0.0038569428,0.0447651707,0.0000000000,0.0000000000,0.0000000000,0.0044155861,0.0000000000,0.5768040419,0.5602762103,0.0000000000,0.0000000000,0.1087473556,0.1136007756,0.0823096484,0.0901380554,0.0000000000,0.0000000000,0.0306419451,0.0545656979,0.0146898311,0.0126708671,0.5237997174,0.5535305142,0.2322591096,0.2203310728,0.0000000000,0.0000000000,0.0379903987,0.0000000000,0.0000000000,0.0000000000,0.3464337289,0.3274737597,0.1167085841,0.1027004421,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0438686050,0.1663992405,-0.0107444413,-0.0526108891,0.1664199978,0.0052214786
19:16:39:24.211,61,0.4782316089,0.1680876613,0.0000000000,0.0000000000,0.0000000000,0.3394156396,0.0000000000,0.3383603990,0.1674360782,0.0853216052,0.0000000000,0.0000000000,0.3393187225,0.0000000000,0.0948776826,0.0000000000,0.0043659052,0.0447383039,0.0000000000,0.0000000000,0.0000000000,0.0040248074,0.0000000000,0.5722840428,0.5580916405,0.0000000000,0.0000000000,0.1072624773,0.1122884229,0.0798237622,0.0898495689,0.0000000000,0.0000000000,0.0300309509,0.0539845750,0.0150869424,0.0129294442,0.5178977847,0.5506263375,0.2304357439,0.2190312743,0.0000000000,0.0000000000,0.0443185046,0.0000000000,0.0000000000,0.0000000000,0.3451506197,0.3275584280,0.1190907881,0.1019792706,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0491026677,0.1414761245,-0.0094005018,-0.0571165606,0.1414942741,0.0042764223
19:16:39:25.213,61,0.4103175998,0.1010682061,0.0000000000,0.0076574204,0.0000000000,0.3572164476,0.0000000000,0.2781621516,0.1004413813,0.1193431467,0.0000000000,0.0000000000,0.3569638431,0.0000000000,0.0941952094,0.0000000000,0.0000000000,0.0448619984,0.0000000000,0.0000000000,0.0000000000,0.0040908703,0.0000000000,0.5567567945,0.5434685349,0.0000000000,0.0000000000,0.1068368554,0.1114648655,0.1092849150,0.0902166292,0.0000000000,0.0000000000,0.0298127476,0.0537304841,0.0157210100,0.0133573441,0.5132754445,0.5447397232,0.2294791937,0.2180570662,0.0000000000,0.0000000000,0.0471628420,0.0000000000,0.0000000000,0.0000000000,0.3448151946,0.3280690610,0.1225515008,0.1015526950,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0690717846,0.1005307436,-0.0073423167,-0.0763146654,0.1005441993,0.0024905794
19:16:39:26.214,61,0.2520569861,0.0145276692,0.0000000000,0.1061540246,0.0000000000,0.3758120835,0.0000000000,0.2205531150,0.0142528275,0.2259168476,0.0000000000,0.0000000000,0.3754594922,0.0000000000,0.0937132910,0.0000000000,0.0000000000,0.0453902856,0.0000000000,0.0000000000,0.0000000000,0.0038845090,0.0000000000,0.5480718017,0.5389303565,0.0000000000,0.0000000000,0.1067813635,0.1109613702,0.1200638562,0.0912436843,0.0000000000,0.0000000000,0.0296291374,0.0534081496,0.0162918046,0.0137885623,0.5107119083,0.5422159433,0.2279724628,0.2171648592,0.0000000000,0.0000000000,0.0488788635,0.0000000000,0.0000000000,0.0000000000,0.3443597555,0.3287636936,0.1238511279,0.1016658619,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.1310833097,0.0476893485,-0.0026141610,-0.1364891827,0.0476976112,0.0022029206
19:16:39:27.216,61,0.1377661824,0.0000000000,0.0000000000,0.1941962242,0.0021916258,0.3821687698,0.0000000000,0.1327536404,0.0000000000,0.3167096972,0.0000000000,0.0003969983,0.3817825615,0.0000000000,0.0932046771,0.0000000000,0.0000000000,0.0457770266,0.0000000000,0.0000000000,0.0000000000,0.0035019966,0.0000000000,0.5439763069,0.5366803408,0.0000000000,0.0000000000,0.1066817045,0.1105514094,0.1250545532,0.0919680819,0.0000000000,0.0000000000,0.0294455178,0.0529843196,0.0165871326,0.0140766203,0.5085849166,0.5386390686,0.2177311629,0.2107776999,0.0000000000,0.0000000000,0.0490255654,0.0000000000,0.0000000000,0.0000000000,0.3361653388,0.3291334212,0.1246341243,0.1021437496,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.1835975647,-0.0010530129,0.0073002218,-0.1901803315,-0.0010516681,0.0074949223
19:16:39:28.218,61,0.0633539483,0.0000000000,0.0000000000,0.2320273370,0.0745347589,0.3629885316,0.0000000000,0.0582578965,0.0000000000,0.3541532159,0.0000000000,0.0712741315,0.3626967072,0.0000000000,0.0927593112,0.0000000000,0.0000000000,0.0457622111,0.0000000000,0.0000000000,0.0000000000,0.0028255379,0.0000000000,0.5416359901,0.5359669924,0.0000000000,0.0000000000,0.1061897129,0.1100082844,0.1265925318,0.0920393467,0.0000000000,0.0000000000,0.0292608701,0.0524350554,0.0164979063,0.0141084082,0.5017207861,0.5285764337,0.2032621801,0.2021698803,0.0000000000,0.0000000000,0.0400988385,0.0000000000,0.0000000000,0.0000000000,0.3073408902,0.3288661540,0.1247159094,0.1028192863,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.2049433738,-0.0302240923,0.0149610974,-0.2130502462,-0.0302275419,0.0125232954
19:16:39:29.219,61,0.0232818779,0.0000000000,0.0000000000,0.2491124123,0.0832198411,0.3183643818,0.0000000000,0.0230505206,0.0000000000,0.3696848750,0.0000000000,0.0796870962,0.3182319403,0.0000000000,0.0922389105,0.0000000000,0.0000000000,0.0454908572,0.0000000000,0.0000000000,0.0000000000,0.0012993122,0.0000000000,0.5400766134,0.5361044407,0.0000000000,0.0000000000,0.1045739353,0.1093460321,0.1118371487,0.0885355026,0.0000000000,0.0000000000,0.0291559268,0.0519053824,0.0160825867,0.0138569325,0.4926842451,0.5185361505,0.1951279044,0.1977635920,0.0000000000,0.0000000000,0.0230905544,0.0000000000,0.0000000000,0.0000000000,0.2860375345,0.3263730705,0.1251749992,0.1116410270,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.2138750255,-0.0338226557,0.0164367594,-0.2234249413,-0.0338273346,0.0137798078
19:16:39:30.221,61,0.0049442840,0.0000000000,0.0000000000,0.2552988231,0.0894725919,0.2897802591,0.0000000000,0.0067793685,0.0000000000,0.3759319484,0.0000000000,0.0857663527,0.2898770869,0.0000000000,0.0917510837,0.0000000000,0.0000000000,0.0450197160,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5389561057,0.5371066928,0.0000000000,0.0000000000,0.1036494151,0.1087872088,0.1066944748,0.0850452334,0.0000000000,0.0000000000,0.0292771347,0.0515877493,0.0155825522,0.0135297449,0.4846049249,0.5104709864,0.1913078576,0.1955432594,0.0000000000,0.0000000000,0.0099592637,0.0000000000,0.0000000000,0.0000000000,0.2777879536,0.3252262771,0.1262331754,0.1222939864,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.2174457163,-0.0363812372,0.0173204616,-0.2271655202,-0.0363862962,0.0144472178
19:16:39:31.222,61,0.0000000000,0.0000000000,0.0000000000,0.2685942948,0.0906627774,0.2734754980,0.0000000000,0.0000000000,0.0000000000,0.3876160383,0.0000000000,0.0868525133,0.2736125290,0.0000000000,0.0914767459,0.0000000000,0.0000000000,0.0446240008,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5381394029,0.5382391810,0.0000000000,0.0000000000,0.1028942987,0.1083213985,0.1038237214,0.0833078772,0.0000000000,0.0000000000,0.0294012111,0.0512789153,0.0150231672,0.0131488163,0.4793927073,0.5061958432,0.1883252561,0.1939890981,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2731342614,0.3241469860,0.1270561367,0.1262575090,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.2241967916,-0.0369583368,0.0179595351,-0.2352584898,-0.0369641855,0.0151437037
19:16:39:32.224,61,0.0000000000,0.0000000000,0.0000000000,0.2697402835,0.0933564529,0.2654279172,0.0000000000,0.0000000000,0.0000000000,0.3889304399,0.0000000000,0.0894798562,0.2655667961,0.0000000000,0.0912629440,0.0000000000,0.0000000000,0.0441701263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5376387239,0.5402664542,0.0000000000,0.0000000000,0.1022961959,0.1079303995,0.1023845673,0.0823217258,0.0000000000,0.0000000000,0.0296517629,0.0510999523,0.0144838141,0.0127792107,0.4754295945,0.5027643442,0.1865698248,0.1928646713,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2707485855,0.3234607577,0.1279858947,0.1287143379,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.2249369621,-0.0380526185,0.0182921328,-0.2359431088,-0.0380585492,0.0153749846
19:16:39:33.226,61,0.0000000000,0.0000000000,0.0000000000,0.2670826316,0.0969291851,0.2609935403,0.0000000000,0.0000000000,0.0000000000,0.3850259781,0.0000000000,0.0930450335,0.2611314654,0.0000000000,0.0911996067,0.0000000000,0.0000000000,0.0438492522,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5373108983,0.5417693853,0.0000000000,0.0000000000,0.1017073765,0.1074876040,0.1015979722,0.0819172785,0.0000000000,0.0000000000,0.0298553202,0.0509483628,0.0139382333,0.0124083692,0.4731797278,0.5009011030,0.1854915470,0.1921864450,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2693898976,0.3227464855,0.1285909861,0.1299456358,0.0000000009,0.0000000000,0.0000000000,0.0000000000,-0.2226508260,-0.0394709036,0.0184791628,-0.2343065441,-0.0394774973,0.0154817868
19:16:39:34.227,61,0.0000000000,0.0000000000,0.0000000000,0.2638494670,0.0978923142,0.2581909895,0.0000000000,0.0000000000,0.0000000000,0.3813722432,0.0000000000,0.0940328985,0.2583222687,0.0000000000,0.0913738459,0.0000000000,0.0000000000,0.0438427106,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5371433496,0.5436465144,0.0000000000,0.0000000000,0.1012257561,0.1071414426,0.1012665406,0.0819497630,0.0000000000,0.0000000000,0.0299368892,0.0507621430,0.0134063149,0.0120467795,0.4718073905,0.5000177622,0.1847498864,0.1918110698,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2686365247,0.3221894503,0.1288229972,0.1304113865,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.2205299437,-0.0398334563,0.0184086580,-0.2323327661,-0.0398402587,0.0153873917
19:16:39:35.229,61,0.0000000000,0.0000000000,0.0000000000,0.2563880086,0.0920548439,0.2514625490,0.0000000000,0.0000000000,0.0000000000,0.3733045459,0.0000000000,0.0883885548,0.2515623868,0.0000000000,0.0915740132,0.0000000000,0.0018393536,0.0438735075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5372226834,0.5461766720,0.0000000000,0.0000000000,0.1007989645,0.1068590730,0.1009132564,0.0819733813,0.0000000000,0.0000000000,0.0301105492,0.0507155359,0.0128809586,0.0116851237,0.4709370136,0.4996591210,0.1844479591,0.1918789297,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2677637041,0.3211314678,0.1292382330,0.1309489161,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.2159063965,-0.0374269187,0.0174646191,-0.2278169096,-0.0374335051,0.0146594793
19:16:39:36.230,61,0.0000000000,0.0000000000,0.0000000000,0.2557626069,0.0791554153,0.2344632894,0.0000000000,0.0000000000,0.0000000000,0.3734602630,0.0000000000,0.0757077038,0.2345997989,0.0000000000,0.0917745829,0.0000000000,0.0035598751,0.0440541916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5374638438,0.5486401916,0.0000000000,0.0000000000,0.1004686505,0.1067180559,0.1003330052,0.0817771628,0.0000000000,0.0000000000,0.0300217792,0.0504660122,0.0124185961,0.0113743171,0.4715602696,0.5019711852,0.1843732893,0.1922034621,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2664443552,0.3186798692,0.1294100285,0.1314380914,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.2160873413,-0.0322316512,0.0162024274,-0.2274946570,-0.0322372019,0.0138243232
19:16:39:37.232,61,0.0000000000,0.0000000000,0.0000000000,0.2525136769,0.0777556673,0.2254637331,0.0000000000,0.0000000000,0.0000000000,0.3697928190,0.0000000000,0.0743714720,0.2256016880,0.0000000000,0.0920353532,0.0000000000,0.0047869817,0.0443516523,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5380204320,0.5526198149,0.0000000000,0.0000000000,0.1000923514,0.1065511554,0.0996782929,0.0815249607,0.0000000000,0.0000000000,0.0298318639,0.0501590110,0.0119724954,0.0110674519,0.4730412960,0.5049271584,0.1843450963,0.1925650984,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2648465335,0.3159571886,0.1291907877,0.1315192580,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.2139741778,-0.0316464007,0.0159140583,-0.2255210578,-0.0316520110,0.0135954451
19:16:39:38.233,61,0.0000000000,0.0000000000,0.0000000000,0.2539710402,0.0761000812,0.2195892334,0.0000000000,0.0000000000,0.0000000000,0.3714853227,0.0000000000,0.0727274418,0.2196928114,0.0000000000,0.0925730243,0.0000000000,0.0057577388,0.0449201204,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5388860106,0.5563638806,0.0000000000,0.0000000000,0.1000869870,0.1066674888,0.0998533666,0.0819809362,0.0000000000,0.0000000000,0.0296555422,0.0499285944,0.0115953274,0.0108166514,0.4811549485,0.5151352286,0.1847603023,0.1942226738,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2641950846,0.3148511052,0.1292879581,0.1318362802,0.0000000030,0.0000000000,0.0000000000,0.0000000000,-0.2149648070,-0.0309901088,0.0158215687,-0.2264162302,-0.0309955403,0.0135561749
19:16:39:39.235,61,0.0000000000,0.0000000000,0.0000000000,0.2519806027,0.0715341344,0.2151426822,0.0000000000,0.0000000000,0.0000000000,0.3688815236,0.0000000000,0.0682744458,0.2152164876,0.0000000000,0.0931489840,0.0000000000,0.0065533118,0.0454714783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5396358371,0.5584747791,0.0000000000,0.0000000000,0.1001331285,0.1068157107,0.1002464443,0.0825970098,0.0000000000,0.0000000000,0.0294472352,0.0496817976,0.0112214917,0.0105648870,0.4861544073,0.5203787088,0.1851974726,0.1953226477,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2634274065,0.3138615191,0.1291615665,0.1319330782,0.0000000046,0.0000000000,0.0000000000,0.0000000000,-0.2134874165,-0.0291399211,0.0152720008,-0.2252224684,-0.0291452929,0.0131893605
