Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
14:58:10:59.432,61,0.0000000000,0.0039316253,0.0387011282,0.0000000000,0.0000000000,0.0066228192,0.0000000000,0.0000000000,0.0042987098,0.0000000000,0.0000000000,0.0000000000,0.0066807456,0.0000000000,0.0020449280,0.0000000000,0.0000000000,0.0026090487,0.0152440965,0.0000000000,0.0272831768,0.0000498404,0.0000000000,0.0381937772,0.0301443934,0.0000000000,0.0000000000,0.0026251450,0.0037338343,0.0000000000,0.0000000000,0.0273229014,0.0052641383,0.0255866684,0.0066142585,0.0050236178,0.0048781284,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0058493633,0.0146704074,0.0147710592,0.0139619252,0.0128632765,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0182282217,0.0021818355,0.0016253525,0.0210966244,0.0021923259,0.0021150741
14:58:11:00.433,61,0.0000000000,0.0041424884,0.0397823490,0.0000000000,0.0000000000,0.0065337322,0.0000000000,0.0000000000,0.0045217625,0.0000000000,0.0000000000,0.0000000000,0.0065887524,0.0000000000,0.0020306320,0.0000000000,0.0000000000,0.0025965571,0.0152495662,0.0000000000,0.0269483402,0.0000619175,0.0000000000,0.0380880125,0.0299616195,0.0000000000,0.0000000000,0.0026227916,0.0037126695,0.0000000000,0.0000000000,0.0273500793,0.0052517885,0.0255089961,0.0065675569,0.0049996693,0.0048517175,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0057999152,0.0146923205,0.0147138042,0.0139716864,0.0127927782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188726615,0.0022964254,0.0016835080,0.0216854736,0.0023069456,0.0021799463
14:58:11:01.434,61,0.0000000000,0.0046362714,0.0405208282,0.0000000000,0.0000000000,0.0063852565,0.0000000000,0.0000000000,0.0050251950,0.0000000000,0.0000000000,0.0000000000,0.0064370567,0.0000000000,0.0020287021,0.0000000000,0.0000000000,0.0025887757,0.0152468821,0.0000000000,0.0265870783,0.0000696103,0.0000000000,0.0377861857,0.0296005998,0.0000000000,0.0000000000,0.0026091372,0.0036844979,0.0000000000,0.0000000000,0.0273931548,0.0052308640,0.0254849959,0.0065623019,0.0049792724,0.0048289034,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0057436381,0.0147053283,0.0146384509,0.0139550949,0.0127015607,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0193512347,0.0025570169,0.0017231723,0.0220862105,0.0025676414,0.0022397921
14:58:11:02.436,61,0.0000000000,0.0049946825,0.0408770107,0.0000000000,0.0000000000,0.0062128776,0.0000000000,0.0000000000,0.0053887530,0.0000000000,0.0000000000,0.0000000000,0.0062612151,0.0000000000,0.0020123441,0.0000000000,0.0000000000,0.0025164064,0.0151545908,0.0000000000,0.0261038411,0.0000474811,0.0000000000,0.0375965796,0.0293649863,0.0000000000,0.0000000000,0.0026080441,0.0036715330,0.0000000000,0.0000000000,0.0274276827,0.0052039973,0.0254764445,0.0065786843,0.0049649249,0.0048121861,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0056873211,0.0147179253,0.0145644033,0.0139548294,0.0126405545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0195900835,0.0027453974,0.0017418728,0.0222789794,0.0027560741,0.0022740574
14:58:11:03.438,61,0.0000000000,0.0054749758,0.0412330255,0.0000000000,0.0000000000,0.0060519474,0.0000000000,0.0000000000,0.0058746599,0.0000000000,0.0000000000,0.0000000000,0.0060968241,0.0000000000,0.0019917379,0.0000000000,0.0000000000,0.0024514340,0.0150645943,0.0000000000,0.0256793629,0.0000187355,0.0000000000,0.0376515947,0.0293492842,0.0000000000,0.0000000000,0.0026185513,0.0036722778,0.0000000000,0.0000000000,0.0274405703,0.0051791533,0.0254758168,0.0065921443,0.0049571148,0.0048000598,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0056378441,0.0147470608,0.0145032825,0.0139664970,0.0126066599,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0198316704,0.0029973611,0.0017596433,0.0224711299,0.0030080900,0.0023138006
14:58:11:04.439,61,0.0000000000,0.0059083174,0.0391935743,0.0000000000,0.0000000000,0.0060079396,0.0000000000,0.0000000000,0.0062880265,0.0000000000,0.0000000000,0.0000000000,0.0060503450,0.0000000000,0.0019979065,0.0000000000,0.0000000000,0.0024599857,0.0150556816,0.0000000000,0.0253273714,0.0000000000,0.0000000000,0.0378767364,0.0294314157,0.0000000000,0.0000000000,0.0026453231,0.0036961525,0.0000000000,0.0000000000,0.0274538938,0.0051712701,0.0254699178,0.0066114846,0.0049558519,0.0047901254,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055899424,0.0148220696,0.0144866118,0.0140625322,0.0126649039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0186768025,0.0032143667,0.0016455159,0.0213570595,0.0032250956,0.0022270153
14:58:11:05.441,61,0.0000000000,0.0059725433,0.0363725945,0.0000000000,0.0000000000,0.0059903576,0.0000000000,0.0000000000,0.0063226400,0.0000000000,0.0000000000,0.0000000000,0.0060307821,0.0000000000,0.0020071680,0.0000000000,0.0000000000,0.0024585850,0.0150282318,0.0000000000,0.0249669924,0.0000000000,0.0000000000,0.0382300280,0.0296496190,0.0000000000,0.0000000000,0.0026845357,0.0037398702,0.0000000000,0.0000000000,0.0274848286,0.0051679560,0.0255194120,0.0066679497,0.0049671116,0.0047917175,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055499915,0.0149056781,0.0145017738,0.0141755659,0.0127697922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0170691665,0.0032356977,0.0014922451,0.0198183209,0.0032463744,0.0020831502
14:58:11:06.442,61,0.0000000000,0.0059692673,0.0347395055,0.0000000000,0.0000000000,0.0059815547,0.0000000000,0.0000000000,0.0063020298,0.0000000000,0.0000000000,0.0000000000,0.0060198344,0.0000000000,0.0020294096,0.0000000000,0.0000000000,0.0024774657,0.0150212599,0.0000000000,0.0246049855,0.0000000000,0.0000000000,0.0386428870,0.0298976321,0.0000000000,0.0000000000,0.0027350103,0.0037928054,0.0000000000,0.0000000000,0.0275510587,0.0051696552,0.0256078858,0.0067364173,0.0049835248,0.0048003760,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055141984,0.0150428098,0.0145657249,0.0143009191,0.0128873959,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161483157,0.0032270327,0.0014049215,0.0189277157,0.0032376945,0.0019981163
14:58:11:07.444,61,0.0000000000,0.0059705111,0.0329123586,0.0000000000,0.0000000000,0.0059835245,0.0000000000,0.0000000000,0.0062838201,0.0000000000,0.0000000000,0.0000000000,0.0060196365,0.0000000000,0.0020599202,0.0000000000,0.0000000000,0.0024918902,0.0150071969,0.0000000000,0.0243218392,0.0000000000,0.0000000000,0.0389644317,0.0300894398,0.0000000000,0.0000000000,0.0027868580,0.0038518587,0.0000000000,0.0000000000,0.0276568271,0.0051599415,0.0258179419,0.0068755876,0.0050138542,0.0048234081,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054986565,0.0152052157,0.0146704800,0.0144826649,0.0130728064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150804315,0.0032200217,0.0013036015,0.0179312378,0.0032306314,0.0019031996
14:58:11:08.446,61,0.0000000000,0.0057430747,0.0311472733,0.0000000000,0.0000000000,0.0060305740,0.0000000000,0.0000000000,0.0060367044,0.0000000000,0.0000000000,0.0000000000,0.0060653156,0.0000000000,0.0020919282,0.0000000000,0.0000000000,0.0024969033,0.0149934217,0.0000000000,0.0241559707,0.0000000000,0.0000000000,0.0392177999,0.0302336998,0.0000000000,0.0000000000,0.0028197414,0.0038820461,0.0000000000,0.0000000000,0.0277364515,0.0051405467,0.0260603540,0.0070426897,0.0050403872,0.0048453836,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054796189,0.0154048083,0.0148426192,0.0146951936,0.0133090401,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0140022039,0.0030942187,0.0012044082,0.0169695169,0.0031047463,0.0018020282
14:58:11:09.447,61,0.0000000000,0.0053898492,0.0299543440,0.0000000000,0.0000000000,0.0061464002,0.0000000000,0.0000000000,0.0056695710,0.0000000000,0.0000000000,0.0000000000,0.0061799223,0.0000000000,0.0021516581,0.0000000000,0.0000000000,0.0025812807,0.0150812399,0.0000000000,0.0238958728,0.0000000000,0.0000000000,0.0394346341,0.0303399358,0.0000000000,0.0000000000,0.0028822364,0.0039422768,0.0000000000,0.0000000000,0.0278820749,0.0051427311,0.0262977518,0.0071917879,0.0050677876,0.0048691407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054548644,0.0156774670,0.0150955515,0.0149332266,0.0135591412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0132713020,0.0029052868,0.0011400990,0.0163203105,0.0029157326,0.0017255740
14:58:11:10.449,61,0.0000000000,0.0047433320,0.0292774085,0.0000000000,0.0000000000,0.0063058469,0.0000000000,0.0000000000,0.0050137155,0.0000000000,0.0000000000,0.0000000000,0.0063380809,0.0000000000,0.0022212251,0.0000000000,0.0000000000,0.0026712609,0.0151770087,0.0000000000,0.0235892627,0.0000000000,0.0000000000,0.0395317785,0.0303173270,0.0000000000,0.0000000000,0.0029522588,0.0040148054,0.0000000000,0.0000000000,0.0280358251,0.0051493458,0.0265263487,0.0073320484,0.0050961496,0.0048944158,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054276870,0.0159665104,0.0153609710,0.0151358712,0.0137632517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0128171202,0.0025656670,0.0011063265,0.0159536079,0.0025760159,0.0016640117
14:58:11:11.450,61,0.0000000000,0.0036928011,0.0282081012,0.0000000000,0.0000000000,0.0065135788,0.0000000000,0.0000000000,0.0039483663,0.0000000000,0.0000000000,0.0000000000,0.0065447055,0.0000000000,0.0022915842,0.0000000000,0.0000000000,0.0027447685,0.0152700776,0.0000000000,0.0233279169,0.0000000000,0.0000000000,0.0394156352,0.0300762504,0.0000000000,0.0000000000,0.0030043516,0.0040643252,0.0000000000,0.0000000000,0.0281878803,0.0051499857,0.0267611742,0.0074895434,0.0051192106,0.0049148658,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053985529,0.0162776131,0.0156526025,0.0153548243,0.0139727099,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0120925605,0.0020140186,0.0010533682,0.0153744221,0.0020242184,0.0015660883
14:58:11:12.452,61,0.0000000000,0.0030883832,0.0273875352,0.0000000000,0.0000000000,0.0067121950,0.0000000000,0.0000000000,0.0033333809,0.0000000000,0.0000000000,0.0000000000,0.0067424183,0.0000000000,0.0023683126,0.0000000000,0.0000000000,0.0028671366,0.0154235652,0.0000000000,0.0230717845,0.0000000000,0.0000000000,0.0394208953,0.0299589075,0.0000000000,0.0000000000,0.0030682003,0.0041259751,0.0000000000,0.0000000000,0.0283672065,0.0051576234,0.0269949641,0.0076373718,0.0051440718,0.0049394080,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053677699,0.0166263618,0.0159987975,0.0156475026,0.0142620178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115726311,0.0016958416,0.0010136515,0.0149291232,0.0017059296,0.0014995392
14:58:11:13.454,61,0.0000000000,0.0029785719,0.0263225492,0.0000000000,0.0000000000,0.0069534089,0.0000000000,0.0000000000,0.0032120664,0.0000000000,0.0000000000,0.0000000000,0.0069829747,0.0000000000,0.0024488589,0.0000000000,0.0000000000,0.0030040115,0.0156038096,0.0000000000,0.0228466708,0.0000000000,0.0000000000,0.0393043533,0.0297319908,0.0000000000,0.0000000000,0.0031129601,0.0041672634,0.0000000000,0.0000000000,0.0285513625,0.0051663714,0.0272171143,0.0077763586,0.0051615490,0.0049572969,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053331754,0.0169780925,0.0163434446,0.0159525722,0.0145562477,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109610874,0.0016344264,0.0009582657,0.0143486559,0.0016445294,0.0014406876
14:58:11:14.455,61,0.0000000000,0.0027549546,0.0263946299,0.0000000000,0.0000000000,0.0071227876,0.0000000000,0.0000000000,0.0029885757,0.0000000000,0.0000000000,0.0000000000,0.0071516195,0.0000000000,0.0025239347,0.0000000000,0.0000000000,0.0031129788,0.0157346241,0.0000000000,0.0225213300,0.0000000000,0.0000000000,0.0393135399,0.0296242274,0.0000000000,0.0000000000,0.0031646951,0.0042114765,0.0000000000,0.0000000000,0.0287361164,0.0051753442,0.0274062566,0.0079004783,0.0051763663,0.0049728439,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052921190,0.0172795728,0.0166343674,0.0162008423,0.0148003623,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0110044759,0.0015182048,0.0009656944,0.0143888071,0.0015282780,0.0014353860
14:58:11:15.456,61,0.0000000000,0.0024525705,0.0268724728,0.0000000000,0.0000000000,0.0072929086,0.0000000000,0.0000000000,0.0026902666,0.0000000000,0.0000000000,0.0000000000,0.0073206685,0.0000000000,0.0025885419,0.0000000000,0.0000000000,0.0032113141,0.0158494525,0.0000000000,0.0222046897,0.0000000000,0.0000000000,0.0392488949,0.0294689238,0.0000000000,0.0000000000,0.0032055299,0.0042434884,0.0000000000,0.0000000000,0.0288854577,0.0051761824,0.0275961217,0.0080301976,0.0051893243,0.0049866629,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052488814,0.0175726935,0.0169185363,0.0164329819,0.0150298672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0112618674,0.0013625100,0.0009941920,0.0146505833,0.0013725758,0.0014475780
14:58:11:16.458,61,0.0000000000,0.0021767982,0.0269826539,0.0000000000,0.0000000000,0.0074199121,0.0000000000,0.0000000000,0.0024147765,0.0000000000,0.0000000000,0.0000000000,0.0074462141,0.0000000000,0.0026585853,0.0000000000,0.0000000000,0.0033191429,0.0159776006,0.0000000000,0.0218852740,0.0000000000,0.0000000000,0.0391130820,0.0292417649,0.0000000000,0.0000000000,0.0032328970,0.0042612804,0.0000000000,0.0000000000,0.0290323719,0.0051645543,0.0278030504,0.0081861885,0.0051988042,0.0049970723,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051997351,0.0178734474,0.0172037818,0.0167456400,0.0153333591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0112996865,0.0012192726,0.0010018318,0.0147117078,0.0012292862,0.0014420650
14:58:11:17.460,61,0.0000000000,0.0019738364,0.0272253640,0.0000000000,0.0000000000,0.0075135818,0.0000000000,0.0000000000,0.0022137188,0.0000000000,0.0000000000,0.0000000000,0.0075382078,0.0000000000,0.0027228503,0.0000000000,0.0000000000,0.0033862041,0.0160437934,0.0000000000,0.0215653051,0.0000000000,0.0000000000,0.0388156176,0.0288481992,0.0000000000,0.0000000000,0.0032460457,0.0042596781,0.0000000000,0.0000000000,0.0291556157,0.0051369430,0.0280224923,0.0083572948,0.0052067600,0.0050059468,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051489850,0.0181415305,0.0174536407,0.0170357954,0.0156047810,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0114260372,0.0011144578,0.0010165819,0.0148448721,0.0011244938,0.0014462094
14:58:11:18.462,61,0.0000000000,0.0020593484,0.0273891483,0.0000000000,0.0000000000,0.0075706295,0.0000000000,0.0000000000,0.0023012608,0.0000000000,0.0000000000,0.0000000000,0.0075932601,0.0000000000,0.0027855181,0.0000000000,0.0000000000,0.0034493662,0.0160918385,0.0000000000,0.0212384574,0.0000000000,0.0000000000,0.0385274887,0.0284863152,0.0000000000,0.0000000000,0.0032628821,0.0042617135,0.0000000000,0.0000000000,0.0292526577,0.0051136282,0.0282157883,0.0085143363,0.0052157533,0.0050157825,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051022726,0.0184156559,0.0177122578,0.0173022803,0.0158506483,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115401838,0.0011596456,0.0010258988,0.0149338841,0.0011696965,0.0014579906
14:58:11:19.463,61,0.0000000000,0.0022499766,0.0275661573,0.0000000000,0.0000000000,0.0075816005,0.0000000000,0.0000000000,0.0024943617,0.0000000000,0.0000000000,0.0000000000,0.0076016607,0.0000000000,0.0028385704,0.0000000000,0.0001793269,0.0034784777,0.0161038917,0.0000000000,0.0209335294,0.0000000000,0.0000000000,0.0380766988,0.0279630255,0.0000000000,0.0000000000,0.0032564751,0.0042394493,0.0000000000,0.0000000000,0.0293501802,0.0050783334,0.0284228455,0.0086833611,0.0052243830,0.0050231521,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0050563314,0.0186572615,0.0179175101,0.0175742377,0.0160937179,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0116539821,0.0012596771,0.0010336367,0.0150297210,0.0012697503,0.0014747116
14:58:11:20.465,61,0.0000000000,0.0021390792,0.0273938831,0.0000000000,0.0000000000,0.0076691052,0.0000000000,0.0000000000,0.0023813194,0.0000000000,0.0000000000,0.0000000000,0.0076872734,0.0000000000,0.0029095814,0.0000000000,0.0004489696,0.0035334325,0.0161740351,0.0000000000,0.0206487719,0.0000000000,0.0000000000,0.0375678316,0.0273526218,0.0000000000,0.0000000000,0.0032534252,0.0042215521,0.0000000000,0.0000000000,0.0295020789,0.0050599556,0.0286215357,0.0088244574,0.0052304324,0.0050275191,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0050154193,0.0189243760,0.0181496684,0.0178158022,0.0163053554,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115499180,0.0012012050,0.0010256192,0.0149361640,0.0012112632,0.0014614575
14:58:11:21.466,61,0.0000000000,0.0022831056,0.0274883285,0.0000000000,0.0000000000,0.0077164015,0.0000000000,0.0000000000,0.0025268549,0.0000000000,0.0000000000,0.0000000000,0.0077325157,0.0000000000,0.0029691756,0.0000000000,0.0007107194,0.0035530094,0.0162076801,0.0000000000,0.0203548130,0.0000000000,0.0000000000,0.0370278321,0.0267086718,0.0000000000,0.0000000000,0.0032454350,0.0041946280,0.0000000000,0.0000000000,0.0296523999,0.0050354791,0.0288183931,0.0089686522,0.0052355253,0.0050328192,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049778949,0.0191548113,0.0183431692,0.0180543289,0.0165230837,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0116371904,0.0012765974,0.0010315934,0.0149871483,0.0012866855,0.0014720918
14:58:11:22.468,61,0.0000000000,0.0022855585,0.0273923054,0.0000000000,0.0000000000,0.0077955066,0.0000000000,0.0000000000,0.0025283620,0.0000000000,0.0000000000,0.0000000000,0.0078097447,0.0000000000,0.0030297565,0.0000000000,0.0009839782,0.0035548196,0.0162209664,0.0000000000,0.0200897232,0.0000000000,0.0000000000,0.0364411399,0.0260498375,0.0000000000,0.0000000000,0.0032232418,0.0041573285,0.0000000000,0.0000000000,0.0297776759,0.0050012795,0.0290142149,0.0091267880,0.0052441270,0.0050398991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049410854,0.0194024537,0.0185586810,0.0183780901,0.0168215819,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115930177,0.0012774989,0.0010274570,0.0149347708,0.0012876019,0.0014673043
14:58:11:23.470,61,0.0000000000,0.0023095601,0.0275880415,0.0000000000,0.0000000000,0.0078863166,0.0000000000,0.0000000000,0.0025544758,0.0000000000,0.0000000000,0.0000000000,0.0078985719,0.0000000000,0.0030870761,0.0000000000,0.0012602457,0.0035592674,0.0162333567,0.0000000000,0.0198820233,0.0000000000,0.0000000000,0.0359974131,0.0255486909,0.0000000000,0.0000000000,0.0032026940,0.0041234056,0.0000000000,0.0000000000,0.0299049262,0.0049636653,0.0292579848,0.0093079591,0.0052593378,0.0050552892,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049089417,0.0196860731,0.0188174117,0.0187561791,0.0171755273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117091872,0.0012907684,0.0010378931,0.0150414333,0.0013008788,0.0014782376
14:58:11:24.471,61,0.0000000000,0.0020647794,0.0277032237,0.0000000000,0.0000000000,0.0080473619,0.0000000000,0.0000000000,0.0023100413,0.0000000000,0.0000000000,0.0000000000,0.0080576297,0.0000000000,0.0031377624,0.0000000000,0.0015224160,0.0035624949,0.0162431989,0.0000000000,0.0196783282,0.0000000000,0.0000000000,0.0356635451,0.0251642857,0.0000000000,0.0000000000,0.0031913931,0.0041005719,0.0000000000,0.0000000000,0.0300112609,0.0049315700,0.0294720829,0.0094699124,0.0052756127,0.0050720684,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048843711,0.0199742150,0.0190746766,0.0191005040,0.0175052099,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117351729,0.0011636987,0.0010439078,0.0151051804,0.0011737645,0.0014741765
14:58:11:25.473,61,0.0000000000,0.0019801434,0.0276279524,0.0000000000,0.0000000000,0.0081890048,0.0000000000,0.0000000000,0.0022242344,0.0000000000,0.0000000000,0.0000000000,0.0081975693,0.0000000000,0.0031811553,0.0000000000,0.0017914930,0.0035559009,0.0162387770,0.0000000000,0.0195048191,0.0000000000,0.0000000000,0.0352938883,0.0247435831,0.0000000000,0.0000000000,0.0031695694,0.0040628822,0.0000000000,0.0000000000,0.0300662220,0.0048866742,0.0296809003,0.0096429568,0.0052855304,0.0050806873,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048515229,0.0202329643,0.0193114914,0.0194408745,0.0178426318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0116519686,0.0011193231,0.0010374333,0.0150644407,0.0011293590,0.0014669192
14:58:11:26.474,61,0.0000000000,0.0017714177,0.0274743550,0.0000000000,0.0000000000,0.0083289985,0.0000000000,0.0000000000,0.0020132572,0.0000000000,0.0000000000,0.0000000000,0.0083361575,0.0000000000,0.0032230027,0.0000000000,0.0020317922,0.0035652961,0.0162370708,0.0000000000,0.0194009710,0.0000000000,0.0000000000,0.0349285305,0.0243494771,0.0000000000,0.0000000000,0.0031511926,0.0040287995,0.0000000000,0.0000000000,0.0300976541,0.0048462274,0.0298768729,0.0098092891,0.0052977572,0.0050912029,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048329029,0.0205002949,0.0195627436,0.0197623409,0.0181732718,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115497392,0.0010099784,0.0010310505,0.0149814561,0.0010199845,0.0014506662
14:58:11:27.476,61,0.0000000000,0.0017528296,0.0273498334,0.0000000000,0.0000000000,0.0084110126,0.0000000000,0.0000000000,0.0019931199,0.0000000000,0.0000000000,0.0000000000,0.0084168231,0.0000000000,0.0032588840,0.0000000000,0.0022655663,0.0035320236,0.0161910020,0.0000000000,0.0192918703,0.0000000000,0.0000000000,0.0345010199,0.0238896012,0.0000000000,0.0000000000,0.0031296567,0.0039918744,0.0000000000,0.0000000000,0.0301383175,0.0047979546,0.0301080514,0.0099998070,0.0053116828,0.0051032575,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048159841,0.0207361635,0.0197834186,0.0200877432,0.0184945781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0114272442,0.0009998232,0.0010199738,0.0149135962,0.0010098070,0.0014435952
14:58:11:28.477,61,0.0000000000,0.0019271298,0.0312593170,0.0000000000,0.0000000000,0.0085271941,0.0000000000,0.0000000000,0.0022084261,0.0000000000,0.0000000000,0.0000000000,0.0085307295,0.0000000000,0.0032625603,0.0000000000,0.0024263691,0.0034098192,0.0160113145,0.0000000000,0.0190806370,0.0000000000,0.0000000000,0.0341743939,0.0235953908,0.0000000000,0.0000000000,0.0030953612,0.0039468077,0.0000000000,0.0000000000,0.0301030520,0.0047275973,0.0303060338,0.0101864561,0.0053274883,0.0051192190,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0047917687,0.0210085083,0.0200065989,0.0204049032,0.0187718086,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0135601591,0.0011062920,0.0012150677,0.0170454532,0.0011162609,0.0016492563
